11356	10	12157
12157	10	11356
1280	10	6846
6846	10	1280
3010	10	4692
4692	10	3010
9347	10	10251
10251	10	9347
1401	10	3162
3162	10	1401
989	10	2516
2516	10	989
4310	10	7834
7834	10	4310
10798	10	14481
14481	10	10798
6005	10	10639
10639	10	6005
3571	10	6557
6557	10	3571
5676	10	11276
11276	10	5676
7417	10	13436
13436	10	7417
5786	10	10863
10863	10	5786
3324	10	14165
14165	10	3324
9028	10	13839
13839	10	9028
3948	10	15454
15454	10	3948
7318	10	9415
9415	10	7318
9389	10	13714
13714	10	9389
9874	10	8167
8167	10	9874
8186	10	14088
14088	10	8186
989	10	3423
3423	10	989
2948	10	10522
10522	10	2948
3424	10	6350
6350	10	3424
2094	10	1601
1601	10	2094
5136	10	2224
2224	10	5136
985	10	11664
11664	10	985
5709	10	6695
6695	10	5709
9028	10	15312
15312	10	9028
2911	10	5415
5415	10	2911
7376	10	9389
9389	10	7376
941	10	13902
13902	10	941
2950	10	3905
3905	10	2950
3232	10	7000
7000	10	3232
10794	10	13609
13609	10	10794
12454	10	10798
10798	10	12454
10247	10	8542
8542	10	10247
7263	10	8483
8483	10	7263
5258	10	4924
4924	10	5258
9028	10	14737
14737	10	9028
6557	10	15405
15405	10	6557
10683	10	15426
15426	10	10683
5747	10	12750
12750	10	5747
11343	10	13997
13997	10	11343
7417	10	6985
6985	10	7417
2103	10	2887
2887	10	2103
3948	10	11596
11596	10	3948
8224	10	11609
11609	10	8224
2962	10	15337
15337	10	2962
4618	10	4791
4791	10	4618
8193	10	11048
11048	10	8193
14942	10	7438
7438	10	14942
9028	10	14605
14605	10	9028
2162	10	12450
12450	10	2162
3415	10	3446
3446	10	3415
3595	10	13440
13440	10	3595
8239	10	5278
5278	10	8239
3424	10	11629
11629	10	3424
12461	10	14494
14494	10	12461
9028	10	10639
10639	10	9028
8181	10	8631
8631	10	8181
7291	10	8631
8631	10	7291
13772	10	10798
10798	10	13772
9114	10	4055
4055	10	9114
7417	10	6599
6599	10	7417
9917	10	14759
14759	10	9917
3933	10	5161
5161	10	3933
989	10	5658
5658	10	989
6289	10	10063
10063	10	6289
9488	10	7417
7417	10	9488
4773	10	9734
9734	10	4773
5657	10	7417
7417	10	5657
5053	10	7417
7417	10	5053
9389	10	15091
15091	10	9389
8401	10	2836
2836	10	8401
6557	10	6601
6601	10	6557
4042	10	3399
3399	10	4042
7416	10	9028
9028	10	7416
4034	10	9389
9389	10	4034
8631	10	13965
13965	10	8631
8631	10	14101
14101	10	8631
6874	10	3035
3035	10	6874
4618	10	4846
4846	10	4618
2061	10	2817
2817	10	2061
3588	10	10381
10381	10	3588
2162	10	12841
12841	10	2162
4308	10	10546
10546	10	4308
7810	10	9028
9028	10	7810
3402	10	3415
3415	10	3402
8130	10	9389
9389	10	8130
8612	10	6107
6107	10	8612
5712	10	6500
6500	10	5712
8466	10	6019
6019	10	8466
4844	10	2537
2537	10	4844
3432	10	2488
2488	10	3432
8259	10	9649
9649	10	8259
7315	10	13062
13062	10	7315
6469	10	8587
8587	10	6469
7417	10	1754
1754	10	7417
7350	10	12740
12740	10	7350
2950	10	11639
11639	10	2950
10479	10	14631
14631	10	10479
9193	10	10789
10789	10	9193
1002	10	2230
2230	10	1002
10430	10	15047
15047	10	10430
2156	10	4304
4304	10	2156
3415	10	13412
13412	10	3415
5314	10	12462
12462	10	5314
3574	10	14593
14593	10	3574
1009	10	11139
11139	10	1009
10391	10	5417
5417	10	10391
6557	10	10188
10188	10	6557
14809	10	8101
8101	10	14809
7255	10	7281
7281	10	7255
1100	10	9376
9376	10	1100
2944	10	8186
8186	10	2944
1737	10	13641
13641	10	1737
6022	10	14229
14229	10	6022
10546	10	13836
13836	10	10546
1817	10	11596
11596	10	1817
3054	10	9028
9028	10	3054
9215	10	14909
14909	10	9215
10798	10	9917
9917	10	10798
13618	10	10798
10798	10	13618
10798	10	14578
14578	10	10798
9028	10	13620
13620	10	9028
1273	10	6005
6005	10	1273
10650	10	10830
10830	10	10650
3424	10	10245
10245	10	3424
2054	10	7417
7417	10	2054
9215	10	9482
9482	10	9215
3596	10	13094
13094	10	3596
3424	10	15063
15063	10	3424
1817	10	2808
2808	10	1817
2492	10	7417
7417	10	2492
6557	10	12150
12150	10	6557
4863	10	9344
9344	10	4863
3032	10	7243
7243	10	3032
15170	10	13925
13925	10	15170
9314	10	11749
11749	10	9314
942	10	2877
2877	10	942
10062	10	10592
10592	10	10062
3486	10	7801
7801	10	3486
10779	10	11746
11746	10	10779
9482	10	13374
13374	10	9482
1293	10	12416
12416	10	1293
6892	10	10699
10699	10	6892
6078	10	12416
12416	10	6078
3300	10	14798
14798	10	3300
6999	10	9069
9069	10	6999
9028	10	11088
11088	10	9028
6557	10	12916
12916	10	6557
985	10	3133
3133	10	985
1752	10	13925
13925	10	1752
12412	10	12840
12840	10	12412
7417	10	14630
14630	10	7417
2530	10	4694
4694	10	2530
2548	10	15021
15021	10	2548
6289	10	12416
12416	10	6289
10002	10	9389
9389	10	10002
1086	10	3126
3126	10	1086
10062	10	11226
11226	10	10062
6071	10	6557
6557	10	6071
10863	10	9770
9770	10	10863
3252	10	3415
3415	10	3252
7417	10	12202
12202	10	7417
9389	10	15449
15449	10	9389
1080	10	7279
7279	10	1080
10798	10	6085
6085	10	10798
14741	10	11353
11353	10	14741
3888	10	5314
5314	10	3888
4904	10	7736
7736	10	4904
8604	10	15147
15147	10	8604
2517	10	12462
12462	10	2517
2094	10	1021
1021	10	2094
4945	10	15185
15185	10	4945
3933	10	5671
5671	10	3933
5781	10	10150
10150	10	5781
3888	10	11366
11366	10	3888
3595	10	10381
10381	10	3595
6122	10	10798
10798	10	6122
12105	10	13702
13702	10	12105
5644	10	7898
7898	10	5644
3927	10	10655
10655	10	3927
12464	10	14773
14773	10	12464
9389	10	11092
11092	10	9389
2466	10	6557
6557	10	2466
1741	10	2528
2528	10	1741
12670	10	9389
9389	10	12670
5350	10	6557
6557	10	5350
7329	10	10371
10371	10	7329
3585	10	13709
13709	10	3585
12230	10	13925
13925	10	12230
4591	10	8048
8048	10	4591
2800	10	9389
9389	10	2800
2234	10	7401
7401	10	2234
989	10	2774
2774	10	989
2162	10	4317
4317	10	2162
6557	10	12690
12690	10	6557
4587	10	6609
6609	10	4587
4904	10	10601
10601	10	4904
7417	10	10757
10757	10	7417
7278	10	10798
10798	10	7278
8168	10	7802
7802	10	8168
2094	10	15044
15044	10	2094
985	10	6915
6915	10	985
6768	10	11251
11251	10	6768
3424	10	1523
1523	10	3424
10581	10	12363
12363	10	10581
10603	10	14872
14872	10	10603
3415	10	6963
6963	10	3415
9734	10	11661
11661	10	9734
7417	10	8067
8067	10	7417
8103	10	11729
11729	10	8103
9028	10	13437
13437	10	9028
1752	10	3511
3511	10	1752
7417	10	10746
10746	10	7417
8519	10	10407
10407	10	8519
10452	10	14621
14621	10	10452
15114	10	11588
11588	10	15114
5296	10	12979
12979	10	5296
5201	10	13056
13056	10	5201
4834	10	10556
10556	10	4834
6474	10	14138
14138	10	6474
6557	10	7819
7819	10	6557
4068	10	10798
10798	10	4068
14640	10	14909
14909	10	14640
9389	10	9646
9646	10	9389
4941	10	14165
14165	10	4941
7031	10	8236
8236	10	7031
7417	10	8092
8092	10	7417
5706	10	10150
10150	10	5706
2118	10	10381
10381	10	2118
14193	10	14189
14189	10	14193
3604	10	9389
9389	10	3604
2222	10	6557
6557	10	2222
8612	10	12948
12948	10	8612
8640	10	10859
10859	10	8640
1819	10	3888
3888	10	1819
6599	10	12157
12157	10	6599
7417	10	9725
9725	10	7417
8130	10	10039
10039	10	8130
3121	10	6557
6557	10	3121
4827	10	13946
13946	10	4827
7350	10	10362
10362	10	7350
7417	10	2508
2508	10	7417
2520	10	12412
12412	10	2520
4542	10	13800
13800	10	4542
1009	10	8418
8418	10	1009
4806	10	6809
6809	10	4806
3585	10	10153
10153	10	3585
8631	10	9378
9378	10	8631
14231	10	14494
14494	10	14231
8596	10	9067
9067	10	8596
2910	10	9028
9028	10	2910
1280	10	3351
3351	10	1280
13632	10	13679
13679	10	13632
2162	10	1119
1119	10	2162
8545	10	8631
8631	10	8545
1020	10	5417
5417	10	1020
12621	10	12750
12750	10	12621
11094	10	13836
13836	10	11094
6025	10	12648
12648	10	6025
2501	10	13925
13925	10	2501
5179	10	14165
14165	10	5179
8612	10	4031
4031	10	8612
7417	10	14408
14408	10	7417
5222	10	10635
10635	10	5222
8377	10	6513
6513	10	8377
5211	10	7417
7417	10	5211
4945	10	14086
14086	10	4945
4544	10	11168
11168	10	4544
1731	10	3585
3585	10	1731
3466	10	6557
6557	10	3466
4768	10	1020
1020	10	4768
9389	10	14052
14052	10	9389
3424	10	3321
3321	10	3424
2784	10	9028
9028	10	2784
8259	10	15426
15426	10	8259
2162	10	11695
11695	10	2162
1673	10	6264
6264	10	1673
3133	10	12416
12416	10	3133
1830	10	3397
3397	10	1830
2985	10	11222
11222	10	2985
11741	10	13867
13867	10	11741
3575	10	6555
6555	10	3575
12691	10	7417
7417	10	12691
8596	10	15185
15185	10	8596
9043	10	14107
14107	10	9043
9922	10	12233
12233	10	9922
12668	10	14813
14813	10	12668
5749	10	11671
11671	10	5749
1218	10	7451
7451	10	1218
10656	10	7417
7417	10	10656
3587	10	12720
12720	10	3587
12460	10	13867
13867	10	12460
6785	10	7417
7417	10	6785
5309	10	8025
8025	10	5309
3424	10	1273
1273	10	3424
1231	10	7362
7362	10	1231
4385	10	9028
9028	10	4385
2224	10	11080
11080	10	2224
4873	10	12416
12416	10	4873
8227	10	11168
11168	10	8227
12132	10	12849
12849	10	12132
4945	10	8525
8525	10	4945
989	10	9195
9195	10	989
5379	10	9389
9389	10	5379
3035	10	12618
12618	10	3035
2808	10	13659
13659	10	2808
6557	10	12395
12395	10	6557
7263	10	11701
11701	10	7263
2988	10	10878
10878	10	2988
2964	10	8220
8220	10	2964
8101	10	14679
14679	10	8101
4679	10	9028
9028	10	4679
8459	10	10343
10343	10	8459
3415	10	12863
12863	10	3415
8220	10	9300
9300	10	8220
5278	10	6697
6697	10	5278
9394	10	15065
15065	10	9394
3534	10	12138
12138	10	3534
2859	10	8953
8953	10	2859
1556	10	13647
13647	10	1556
6557	10	11707
11707	10	6557
5201	10	7700
7700	10	5201
4699	10	3010
3010	10	4699
11076	10	11094
11094	10	11076
2665	10	12953
12953	10	2665
10863	10	8615
8615	10	10863
3314	10	5035
5035	10	3314
10247	10	1197
1197	10	10247
10479	10	10766
10766	10	10479
5810	10	13898
13898	10	5810
8631	10	12580
12580	10	8631
13925	10	6971
6971	10	13925
10857	10	14733
14733	10	10857
2863	10	6354
6354	10	2863
6457	10	10812
10812	10	6457
8058	10	9205
9205	10	8058
9943	10	10798
10798	10	9943
2100	10	8065
8065	10	2100
6994	10	10063
10063	10	6994
4070	10	12670
12670	10	4070
9763	10	3125
3125	10	9763
7417	10	8124
8124	10	7417
3587	10	6397
6397	10	3587
3424	10	5694
5694	10	3424
1009	10	2805
2805	10	1009
8612	10	12037
12037	10	8612
7716	10	7717
7717	10	7716
4322	10	6756
6756	10	4322
4934	10	12278
12278	10	4934
2162	10	14233
14233	10	2162
5812	10	9441
9441	10	5812
6297	10	6301
6301	10	6297
1359	10	8151
8151	10	1359
8332	10	11097
11097	10	8332
6540	10	10249
10249	10	6540
1563	10	14907
14907	10	1563
7327	10	14871
14871	10	7327
2148	10	2879
2879	10	2148
6557	10	7746
7746	10	6557
7417	10	2995
2995	10	7417
14762	10	6886
6886	10	14762
9028	10	11545
11545	10	9028
2468	10	10063
10063	10	2468
7402	10	10247
10247	10	7402
9028	10	9420
9420	10	9028
2718	10	9028
9028	10	2718
4544	10	9028
9028	10	4544
4692	10	10350
10350	10	4692
10863	10	3838
3838	10	10863
5852	10	8553
8553	10	5852
15137	10	15035
15035	10	15137
3869	10	3911
3911	10	3869
1502	10	7417
7417	10	1502
2514	10	5338
5338	10	2514
8612	10	9360
9360	10	8612
10062	10	12740
12740	10	10062
10863	10	9666
9666	10	10863
4322	10	6354
6354	10	4322
7910	10	7417
7417	10	7910
2808	10	13872
13872	10	2808
1814	10	10798
10798	10	1814
10790	10	13384
13384	10	10790
3424	10	12521
12521	10	3424
3203	10	14068
14068	10	3203
7734	10	11685
11685	10	7734
8179	10	4953
4953	10	8179
2162	10	10720
10720	10	2162
1009	10	12639
12639	10	1009
9389	10	11132
11132	10	9389
1073	10	7417
7417	10	1073
2162	10	12865
12865	10	2162
2078	10	13925
13925	10	2078
4748	10	6557
6557	10	4748
1465	10	9028
9028	10	1465
1280	10	4873
4873	10	1280
7417	10	13731
13731	10	7417
9482	10	11715
11715	10	9482
3838	10	9028
9028	10	3838
13925	10	11168
11168	10	13925
2103	10	7336
7336	10	2103
8681	10	11198
11198	10	8681
8563	10	11715
11715	10	8563
989	10	8418
8418	10	989
1365	10	1554
1554	10	1365
10063	10	14066
14066	10	10063
2103	10	13400
13400	10	2103
5235	10	7417
7417	10	5235
2805	10	12412
12412	10	2805
6046	10	10186
10186	10	6046
9028	10	9229
9229	10	9028
10062	10	14034
14034	10	10062
1629	10	6557
6557	10	1629
13925	10	10864
10864	10	13925
5706	10	4718
4718	10	5706
15097	10	10798
10798	10	15097
2103	10	9389
9389	10	2103
2933	10	3594
3594	10	2933
10248	10	10258
10258	10	10248
11054	10	10030
10030	10	11054
10248	10	10683
10683	10	10248
10798	10	5657
5657	10	10798
3583	10	3594
3594	10	3583
14680	10	1582
1582	10	14680
5053	10	12398
12398	10	5053
9963	10	9964
9964	10	9963
2818	10	8173
8173	10	2818
3594	10	13592
13592	10	3594
6806	10	12966
12966	10	6806
10625	10	11082
11082	10	10625
5826	10	9734
9734	10	5826
8631	10	12113
12113	10	8631
12801	10	10194
10194	10	12801
13368	10	6500
6500	10	13368
2118	10	7679
7679	10	2118
3260	10	2224
2224	10	3260
13925	10	5883
5883	10	13925
9197	10	10756
10756	10	9197
11070	10	13046
13046	10	11070
1020	10	3540
3540	10	1020
10798	10	4727
4727	10	10798
2102	10	14107
14107	10	2102
3574	10	3583
3583	10	3574
7417	10	2972
2972	10	7417
15045	10	10798
10798	10	15045
7881	10	8544
8544	10	7881
2162	10	10243
10243	10	2162
1078	10	1563
1563	10	1078
11770	10	2224
2224	10	11770
10062	10	13852
13852	10	10062
8631	10	13925
13925	10	8631
2060	10	7684
7684	10	2060
9389	10	12305
12305	10	9389
9028	10	10416
10416	10	9028
3841	10	12318
12318	10	3841
9028	10	15118
15118	10	9028
8612	10	6023
6023	10	8612
10461	10	14621
14621	10	10461
11033	10	3907
3907	10	11033
3495	10	6350
6350	10	3495
4769	10	1020
1020	10	4769
8076	10	8400
8400	10	8076
6312	10	12567
12567	10	6312
7326	10	11108
11108	10	7326
2551	10	9028
9028	10	2551
6814	10	4775
4775	10	6814
7884	10	7417
7417	10	7884
13951	10	7819
7819	10	13951
9828	10	1673
1673	10	9828
8149	10	13362
13362	10	8149
1817	10	4717
4717	10	1817
8160	10	13667
13667	10	8160
5298	10	9028
9028	10	5298
9028	10	11272
11272	10	9028
1537	10	1139
1139	10	1537
3424	10	1376
1376	10	3424
10543	10	13645
13645	10	10543
4658	10	12866
12866	10	4658
7652	10	10109
10109	10	7652
8631	10	14820
14820	10	8631
2703	10	2776
2776	10	2703
2540	10	7883
7883	10	2540
3424	10	1193
1193	10	3424
1758	10	9441
9441	10	1758
9028	10	10622
10622	10	9028
6995	10	9389
9389	10	6995
8056	10	14773
14773	10	8056
5126	10	9376
9376	10	5126
9690	10	11262
11262	10	9690
7796	10	15034
15034	10	7796
3343	10	9389
9389	10	3343
7417	10	4585
4585	10	7417
4692	10	14150
14150	10	4692
10007	10	15454
15454	10	10007
10417	10	10452
10452	10	10417
3003	10	3187
3187	10	3003
1292	10	12412
12412	10	1292
8612	10	10879
10879	10	8612
13893	10	7801
7801	10	13893
6005	10	4782
4782	10	6005
2712	10	8466
8466	10	2712
12416	10	12693
12693	10	12416
6557	10	7250
7250	10	6557
9389	10	12915
12915	10	9389
7402	10	11648
11648	10	7402
10130	10	14495
14495	10	10130
4383	10	2279
2279	10	4383
1081	10	2964
2964	10	1081
4853	10	7417
7417	10	4853
2935	10	6557
6557	10	2935
12070	10	12412
12412	10	12070
10863	10	13365
13365	10	10863
5875	10	10635
10635	10	5875
7417	10	3349
3349	10	7417
5893	10	10524
10524	10	5893
14915	10	2224
2224	10	14915
7295	10	8089
8089	10	7295
4836	10	9320
9320	10	4836
9043	10	5282
5282	10	9043
2520	10	6005
6005	10	2520
2985	10	4618
4618	10	2985
3415	10	13709
13709	10	3415
6557	10	9478
9478	10	6557
6266	10	14453
14453	10	6266
4083	10	1673
1673	10	4083
10863	10	14034
14034	10	10863
9028	10	14886
14886	10	9028
8953	10	12675
12675	10	8953
989	10	13951
13951	10	989
9389	10	10684
10684	10	9389
14872	10	15426
15426	10	14872
9482	10	10479
